user_id,reranked_rec
2379,"[1058997, 860248, 930603, 1137688, 854405, 1002558, 903325, 1018769, 6534178, 1005186, 1082185, 916122, 869150, 1059527, 981760, 995785, 859075, 995965, 6633210, 1088634, 1111129, 1081177, 5568729, 1069003, 860776, 1128016, 1080853, 940949, 864615, 9419268]"
2380,"[995242, 1029743, 6534178, 1082185, 1122358, 951102, 951703, 909894, 1132770, 825618, 986760, 845109, 1115552, 1125199, 840361, 861445, 948670, 1131558, 1082310, 892221, 855718, 1081177, 1112560, 878996, 890610, 1008715, 1017201, 5590158, 1127831, 1132763]"
2381,"[1011645, 895930, 1133018, 1065593, 906646, 849843, 1115929, 913202, 819063, 6979427, 910333, 890695, 1077143, 916122, 860528, 838010, 6979222, 922907, 844179, 871440, 847982, 1045790, 1005186, 885290, 8203720, 826272, 9707451, 954077, 971165, 6395912]"
2385,"[6534178, 1082185, 1029743, 866211, 1102250, 1034955, 995242, 860776, 981760, 819308, 1036693, 866227, 1005186, 1068719, 910032, 879755, 6533765, 1133018, 1065593, 873550, 1133893, 1034290, 1131438, 1086431, 873627, 1118393, 1060269, 982469, 9526410, 904360]"
2386,"[883404, 1079987, 6534178, 1029743, 9245106, 918368, 921744, 843346, 1081177, 9913434, 930137, 916122, 860776, 1070015, 12385588, 9521679, 868971, 1096817, 1138443, 1070820, 867668, 1098066, 896369, 945090, 7168026, 1119399, 882305, 887342, 9297136, 7442056]"
2387,"[895502, 826609, 940947, 917033, 1016800, 896085, 9420353, 885290, 988791, 1008316, 902192, 844179, 1041476, 977545, 1114605, 1099164, 832678, 1117514, 976998, 1026209, 1058543, 1020682, 8204756, 860776, 826249, 1081177, 1126895, 1013615, 1058997, 1112238]"
2388,"[908531, 1029743, 1106523, 5586955, 6391137, 883404, 1071554, 890695, 5586658, 878637, 1069620, 951590, 933835, 982469, 840361, 984491, 1096036, 9859128, 930137, 1085604, 890455, 1106116, 967065, 1079987, 9859060, 987562, 872417, 9884698, 9802529, 9858607]"
2389,"[1103826, 1105623, 995242, 937736, 1029743, 6034968, 1082185, 995785, 5592931, 1022254, 1080414, 883404, 1006546, 9575181, 12946027, 1044078, 1081177, 1052512, 1109352, 937292, 1051069, 1130111, 910291, 5568378, 940726, 1025535, 1004341, 1049788, 904360, 9526411]"
2392,"[917494, 1036432, 995785, 965766, 883404, 1053763, 1050131, 5568378, 1133018, 1068719, 1004906, 840361, 895166, 916122, 1081177, 926680, 1103629, 1009368, 927191, 846764, 1120362, 995876, 1114597, 6533765, 1100856, 1068451, 6534178, 1002850, 956486, 904360]"
2393,"[976199, 982989, 1133072, 847207, 1057260, 1028816, 944836, 904148, 6391089, 903325, 1085435, 870515, 863447, 6391381, 1003600, 965842, 961554, 930603, 911156, 1082185, 1138467, 845715, 5578547, 995965, 1022254, 951412, 1116821, 911401, 7024990, 1070702]"
2394,"[6979345, 6534178, 861272, 1082185, 826249, 847344, 998119, 5567502, 7167945, 9835509, 1015548, 1117393, 986727, 995785, 840361, 866211, 825249, 894886, 988791, 5569327, 1092502, 943233, 1082172, 12810393, 904360, 1117514, 908318, 1082814, 893501, 965267]"
2395,"[923746, 1041157, 5569230, 833025, 840361, 1029743, 1069621, 994928, 965963, 908531, 9420067, 958252, 1132770, 9420312, 1082185, 1054323, 949294, 995242, 9835619, 1044078, 8090537, 910473, 825731, 1031419, 938203, 1114597, 993638, 944486, 1062966, 904360]"
2399,"[840601, 849843, 864048, 1041031, 1086740, 6424464, 1106523, 8249550, 1012587, 823758, 952317, 993638, 1098066, 826249, 848878, 1043590, 1138953, 837304, 869195, 951141, 996087, 1115529, 1109352, 1067159, 9364612, 1134210, 6463724, 1102949, 858042, 1126870]"
2400,"[1082185, 1133018, 1085333, 838186, 6534166, 916122, 1050131, 947798, 6533765, 1106523, 883404, 859075, 999971, 900491, 831536, 5569845, 1005186, 896974, 909894, 1138189, 1082310, 1053763, 847982, 1118012, 966005, 1070015, 985893, 1043590, 5995596, 957951]"
2401,"[878996, 1082185, 6979518, 845208, 1106523, 848029, 912681, 12524174, 909349, 828106, 819840, 1007191, 1119051, 1133018, 825343, 1026118, 5585510, 6979089, 989101, 1081177, 831628, 956599, 1025650, 1114597, 9296804, 1051516, 1040189, 1033220, 979239, 854852]"
2404,"[1082185, 961554, 5978585, 5668996, 840361, 981760, 995785, 6534178, 995242, 1098066, 1127831, 1559515, 6904613, 5566800, 929388, 949377, 1119374, 1017127, 1109408, 15595945, 915905, 862651, 881988, 15596025, 894439, 992870, 973522, 1115552, 1017799, 14025345]"
2405,"[6602697, 6534178, 5568378, 995242, 1091383, 6533765, 824005, 821741, 1082185, 936914, 1043494, 1029743, 981760, 1127025, 1062002, 5585510, 907014, 918335, 1058021, 908489, 1021562, 832678, 1007082, 854405, 899019, 8119157, 1033615, 1090017, 1101173, 9527161]"
2406,"[1126899, 1082185, 878996, 910109, 6534178, 910032, 10344585, 987562, 1053690, 1028891, 882047, 981760, 1075368, 1058997, 896085, 6704142, 865174, 938566, 962568, 1092026, 1074333, 859987, 5568378, 1042942, 1022254, 1127831, 6548453, 1096036, 847982, 5569374]"
2407,"[995242, 878442, 1038443, 6533889, 911470, 826249, 1039156, 5569374, 1107661, 1038746, 1082185, 994928, 847982, 897611, 1029743, 889509, 908531, 928123, 1096036, 845208, 1098066, 995785, 977545, 941741, 883940, 1089021, 5592270, 5584808, 995965, 844818]"
2408,"[1029743, 1138443, 908318, 1082185, 946995, 938138, 9527159, 962229, 10457180, 834484, 1120362, 1036262, 878302, 7440665, 1056509, 9268695, 923746, 1033046, 1067565, 846045, 1074754, 892531, 1115228, 12648296, 1101010, 982493, 904236, 1129266, 1031906, 999198]"
2410,"[1037840, 995785, 1070820, 1106523, 5569230, 1053690, 981760, 1029743, 5569471, 900072, 1136257, 1108094, 916122, 893501, 859075, 964968, 1128016, 950557, 921554, 907014, 1051516, 848356, 1077851, 5567702, 840361, 1122568, 853178, 991268, 1056651, 987562]"
2412,"[13841744, 844165, 1133018, 1106523, 951590, 1082185, 1122358, 981760, 1092026, 1068719, 910032, 9245462, 1092937, 1053690, 969568, 995785, 844179, 870547, 883404, 896369, 822407, 1044078, 930917, 992933, 818980, 1075470, 1116376, 984176, 932949, 904360]"
2416,"[849697, 1139782, 12599756, 1058997, 6534178, 9677202, 1029743, 846652, 955854, 12808385, 919682, 9521679, 859075, 1034176, 840361, 868415, 994928, 961024, 963502, 896613, 910473, 5590158, 1038684, 849202, 9655696, 993085, 6633210, 1082185, 13417591, 997200]"
2418,"[1029743, 863664, 951590, 1005186, 9245108, 1022003, 1037337, 1125944, 839094, 922318, 1029624, 1100379, 868764, 1094955, 1004906, 8090539, 943076, 1121059, 1074524, 900072, 1036347, 1044078, 1034290, 1082185, 9571047, 911812, 1121367, 893501, 1101173, 923430]"
2420,"[951590, 1004906, 1022003, 1070015, 944534, 1096036, 999779, 1043590, 1106523, 6533765, 7410017, 1068719, 6904666, 863447, 984715, 911812, 6534178, 880150, 973693, 1134379, 1086331, 845091, 994928, 853553, 1044078, 835578, 1133018, 1107289, 978974, 823758]"
2421,"[1082185, 5569471, 903325, 1021715, 1040807, 1058997, 881154, 1070820, 934369, 981760, 1011046, 1126899, 1029743, 6464105, 961554, 851468, 7168026, 909714, 995242, 1024306, 972665, 6463937, 834484, 849870, 1127831, 887102, 872642, 1107824, 1017369, 1105488]"
2424,"[1038217, 860776, 916993, 1022003, 920367, 933794, 970792, 1082185, 1029743, 1043563, 6034857, 995242, 834484, 1052912, 962229, 834117, 908283, 1072693, 1011300, 940947, 927291, 1081177, 840361, 1040701, 870515, 1010582, 970202, 940996, 854852, 957343]"
2425,"[1029743, 995242, 6534178, 929751, 7167853, 918676, 987562, 1082185, 1133254, 999104, 1070820, 1085031, 1002558, 1028891, 854852, 1136257, 1028816, 5569230, 1048472, 1027208, 971836, 995785, 1042438, 902304, 1056010, 1092120, 1127831, 7152455, 977344, 823775]"
2426,"[844165, 1029743, 1058404, 1009449, 995242, 958208, 6534178, 1016421, 900418, 1043494, 1136257, 904422, 978726, 1085137, 825670, 1034686, 844179, 1060673, 884840, 1100552, 1044078, 1020156, 971165, 1017201, 976300, 893868, 923997, 1125891, 873178, 5979429]"
2427,"[1082185, 6534178, 908318, 982960, 856252, 981760, 5565925, 1054539, 1058997, 1034955, 8090532, 875392, 1019011, 1109374, 846334, 1019883, 854852, 986912, 923673, 929668, 905459, 897953, 866227, 938841, 1123436, 908636, 9926758, 993638, 1127831, 904360]"
2431,"[912681, 1044955, 849843, 999971, 905539, 981760, 8180927, 923746, 993638, 857849, 1131344, 991592, 840361, 970760, 1127758, 1038217, 835300, 8357613, 5592931, 1062966, 1051069, 1071171, 959409, 908940, 878302, 1044870, 944139, 903230, 1107289, 7167218]"
2434,"[923746, 1096036, 1131344, 1133018, 907014, 1106523, 1038217, 12524510, 984715, 994928, 1065593, 922907, 835578, 5592931, 12731432, 1094955, 1071939, 1106301, 959409, 1044078, 866878, 6944571, 1005186, 1004906, 870547, 1046055, 859075, 995852, 12731544, 1095700]"
2435,"[995242, 908531, 1029743, 973861, 1105623, 1046551, 828489, 909894, 6534178, 847982, 882288, 1082185, 941734, 1037135, 1012816, 850645, 12695224, 1127831, 6039859, 5588238, 1069621, 5586642, 5588942, 5584808, 913210, 5584100, 5583944, 5569327, 845078, 844818]"
2437,"[7409618, 7409644, 1082185, 5570383, 895070, 1070820, 885290, 995785, 1048257, 862010, 8090536, 1043837, 860776, 840361, 923767, 1097792, 901062, 831063, 866211, 1091926, 909714, 1029743, 1048068, 933835, 1082212, 12298966, 1110743, 12330376, 1043787, 8290421]"
2438,"[1870702, 919766, 1107553, 5703832, 1082311, 8090556, 980823, 949616, 908846, 892048, 861272, 968936, 938381, 1018818, 1058997, 8205731, 5592094, 1076842, 1026712, 952657, 1126703, 1039156, 995242, 854852, 1081177, 5578547, 916122, 1051402, 999639, 886703]"
2440,"[1070015, 835296, 1043590, 1092937, 9297194, 1106523, 6533765, 1096727, 1133018, 883404, 1072405, 6534178, 971325, 1053058, 1044078, 900491, 1130458, 871337, 956486, 1053763, 911215, 989075, 994928, 874380, 1103629, 1050131, 999714, 826249, 1098066, 983078]"
2441,"[1082185, 908531, 995242, 1023958, 1029743, 819487, 898121, 948670, 1021519, 1056746, 1024306, 912810, 1071342, 1128698, 840361, 1040371, 835530, 1137304, 995965, 1077555, 1004390, 867188, 835424, 1102067, 830775, 1033142, 931671, 1043301, 1098248, 7168026]"
2442,"[849843, 1098066, 1126899, 825970, 826249, 1082185, 995242, 1058997, 12670071, 1019078, 5569230, 6602697, 1008324, 5580793, 12810391, 7442180, 9527323, 9521787, 12188362, 1078346, 7025496, 15926886, 9836460, 12188526, 6039640, 12427353, 821200, 1062782, 7442056, 868764]"
2445,"[995242, 868764, 6534178, 1046243, 1029743, 883404, 908531, 844179, 879755, 962229, 1107553, 1096036, 9677202, 1110572, 909894, 913278, 943459, 1082310, 1133018, 1080414, 1008212, 1007191, 1037894, 8160319, 912860, 999613, 893018, 962118, 1008892, 9337581]"
2446,"[962568, 1044259, 886787, 834484, 6533889, 962229, 941368, 819112, 1031697, 914190, 929668, 990797, 1023815, 1058997, 1426702, 1343866, 1404121, 1126899, 1044805, 936594, 1053690, 1052912, 948670, 1098066, 893501, 1068719, 1110292, 854852, 951412, 904360]"
2447,"[868764, 1082185, 1107553, 9705473, 883186, 944137, 880780, 1127831, 1117514, 916990, 1058997, 1013928, 1029112, 904997, 1124520, 874972, 12262830, 9242918, 968072, 991435, 5588666, 7410342, 901062, 5590287, 5584027, 1011300, 9297317, 7409918, 981521, 5583944]"
2448,"[1106523, 1082185, 5568378, 1054402, 1133018, 1004906, 981760, 835098, 7168058, 951590, 1006252, 5568964, 847982, 837304, 993638, 1121694, 1006184, 979505, 1043590, 1065669, 7441210, 1052912, 1059308, 964084, 12263788, 924786, 8090956, 5569601, 873056, 970714]"
2449,"[1082185, 979707, 1106523, 1058997, 872137, 1029743, 834484, 5569471, 7025106, 824005, 1034955, 6979803, 959455, 839747, 964133, 874149, 1041259, 1126899, 12263788, 885023, 1115098, 1055504, 861272, 7024866, 999391, 836703, 1127831, 868548, 942525, 6514030]"
2450,"[1082185, 6534178, 862349, 1070820, 872461, 860975, 970030, 9856740, 860776, 1038985, 999581, 824005, 844165, 893501, 866211, 1011300, 1024306, 900370, 872729, 908531, 997506, 9487984, 908346, 12757065, 1127831, 1059891, 5585735, 8119157, 1006184, 1139058]"
2451,"[1082185, 917033, 1076580, 1051516, 900802, 1018822, 903325, 1022254, 1058997, 981760, 834484, 1126899, 854754, 983106, 8177622, 1117514, 6534030, 1027168, 895070, 960732, 879635, 995852, 5568729, 880253, 908489, 893739, 852486, 968774, 846417, 1007195]"
2452,"[985119, 9527487, 1106523, 844165, 1033615, 1088835, 834833, 1037863, 904375, 879755, 1133072, 1025581, 1111839, 1081177, 910673, 903602, 981760, 949023, 913202, 5591777, 1005186, 5568378, 1082185, 1137387, 865456, 1070015, 1127758, 1096317, 838733, 963228]"
2453,"[1082185, 928036, 976199, 1053690, 1136719, 1070820, 1110843, 1026118, 9677202, 1036501, 1082553, 1005186, 6463504, 834484, 9858794, 914190, 939539, 9396821, 992933, 921288, 1095275, 926823, 827332, 1046262, 860776, 857697, 982960, 891954, 854852, 904360]"
2455,"[1029743, 983795, 5569471, 883404, 1038217, 965766, 849202, 859075, 1131321, 1106523, 1102416, 951590, 995876, 8020205, 981760, 844179, 1009719, 12301839, 900586, 1137775, 827180, 841606, 997796, 5568721, 921504, 1051626, 933835, 857540, 5568378, 826249]"
2456,"[902856, 1058997, 997506, 7025114, 1073902, 1126899, 5590613, 1059891, 5587656, 1099089, 997907, 868423, 898212, 995242, 1117336, 995785, 861272, 1098066, 8293447, 823758, 899589, 1058686, 835347, 912902, 916122, 1007195, 1078346, 1128240, 951412, 970202]"
2457,"[1082185, 1133018, 1106523, 840361, 901062, 1081177, 854852, 1137775, 1053690, 938118, 909396, 976065, 819978, 1040807, 1138443, 1033220, 1055646, 883932, 916381, 1076195, 1055472, 933835, 953476, 7166791, 1065593, 1086504, 995242, 935317, 904360, 9526410]"
2458,"[863506, 970030, 968215, 5568535, 892376, 874058, 901062, 965842, 1013167, 821562, 1058997, 986187, 1127831, 1123842, 891505, 6534035, 999965, 972445, 8090509, 1012913, 972456, 1018605, 5568489, 954146, 1058686, 970714, 6534578, 861272, 934045, 1058942]"
2459,"[1029743, 1082185, 995242, 6534178, 833025, 6533765, 935284, 851865, 1135468, 1050851, 918638, 883404, 898363, 1031864, 839849, 6391134, 1061220, 909638, 854852, 981760, 1071939, 882441, 1070820, 1053690, 1085604, 1088835, 925626, 9526313, 1122568, 10345155]"
2460,"[5569230, 1082990, 9803601, 938512, 5569471, 5568378, 1101173, 9526411, 1091365, 916381, 929668, 5569792, 944486, 976998, 908846, 1102959, 882305, 1029624, 6551861, 1042571, 9677056, 1036501, 862349, 953476, 918368, 1038217, 821556, 916122, 1082212, 9935616]"
2461,"[1022254, 916993, 876624, 845868, 857503, 1019011, 7410013, 972569, 905459, 895070, 1059229, 1110409, 871433, 1082185, 1127831, 1055853, 908636, 872729, 893739, 854502, 879528, 879635, 908489, 1003441, 915617, 824305, 866871, 909714, 964262, 13213271]"
2462,"[979707, 851146, 901062, 961554, 6034857, 8293343, 903325, 847982, 900072, 1006184, 995242, 950557, 1029743, 1011645, 829852, 1033142, 925282, 916993, 1065593, 834932, 878996, 824796, 1022254, 890490, 6772746, 904241, 1114435, 9242918, 969725, 1127831]"
2464,"[1404121, 1313189, 1070820, 968215, 1082185, 847270, 6534077, 1050721, 1075707, 850990, 840361, 859129, 1068719, 1092446, 903325, 862349, 914577, 1010164, 897125, 1067011, 989409, 903350, 1033142, 1082212, 1034290, 1009567, 951412, 1014802, 6633342, 12263119]"
2465,"[856252, 994928, 986912, 981760, 9885564, 965701, 1033142, 6534178, 923746, 847982, 1052912, 10344585, 896938, 1082185, 846767, 969866, 1047226, 1086038, 839849, 882604, 1096667, 1029479, 837304, 932106, 844179, 6464086, 1092264, 843464, 874563, 861021]"
2466,"[845537, 1118598, 1029743, 824555, 1036432, 862139, 900491, 1006188, 1053763, 952781, 1059902, 984680, 828331, 5590837, 12946027, 1041796, 1101173, 890513, 936914, 923746, 10456568, 951590, 1106523, 934369, 1053058, 1101477, 1132771, 987557, 7167687, 1000856]"
2467,"[1058997, 1036501, 1126899, 908531, 8090536, 1096817, 825541, 921836, 828867, 1007642, 1046551, 5584007, 1070716, 5587133, 916767, 1073150, 1058754, 1077703, 850058, 1127831, 994928, 1065593, 953476, 1010424, 973861, 1082185, 1066725, 1124729, 956813, 5590287]"
2470,"[1025650, 821083, 959076, 906017, 948420, 7168224, 1039156, 12757065, 1057350, 961021, 910291, 6534178, 892998, 981760, 10456226, 12757280, 1134732, 983000, 9858748, 1092446, 883932, 6391381, 950894, 920626, 823356, 1026118, 12755327, 930118, 970202, 1043301]"
2471,"[867668, 9523059, 1034028, 945627, 1058997, 935968, 923746, 837304, 1020682, 1107693, 5588666, 1052046, 5584007, 948254, 873654, 1004097, 13008321, 995478, 1083960, 969846, 1008715, 941484, 906923, 1003178, 1062002, 1093966, 1095700, 940980, 903738, 837012]"
2472,"[1029743, 981760, 930118, 1082185, 953476, 968932, 834484, 1081177, 1025611, 1067820, 1005186, 854405, 1122358, 957013, 1013928, 986912, 962967, 949294, 836635, 1134454, 1022872, 828106, 6442594, 1136486, 1117059, 1116207, 1046262, 1062002, 1011300, 1043301]"
2475,"[1070820, 5569471, 1082185, 862349, 7025114, 5568378, 1121384, 1079228, 989824, 1070845, 859075, 839208, 837969, 971922, 918598, 7167687, 921744, 6773180, 848015, 925282, 5569327, 1098066, 5568721, 1110111, 1016782, 9655676, 1088414, 840361, 6772883, 851468]"
2477,"[6534178, 1128016, 1058997, 1098066, 826249, 10285243, 1025611, 1082185, 1096563, 1000753, 954642, 1017127, 1079970, 1129321, 847573, 832001, 6979427, 1102959, 850645, 5568729, 840361, 1057350, 917033, 995242, 850676, 1079223, 926905, 1033142, 911157, 1048068]"
2478,"[979707, 10285187, 965766, 1082185, 1107289, 1133018, 1005186, 1001148, 849843, 1019744, 1125391, 889731, 1003770, 1137775, 861272, 902172, 922753, 851515, 834797, 944836, 932949, 862139, 933835, 1033142, 934399, 921920, 1068978, 1091451, 1040700, 904360]"
2479,"[981760, 1106523, 951590, 1082185, 5568249, 1070272, 6534178, 909714, 937737, 979877, 1040807, 910032, 852864, 13008321, 859075, 916122, 9858794, 908489, 826816, 933835, 953476, 1127831, 1083208, 1101010, 995242, 1048483, 995965, 10342382, 5569374, 1013433]"
2481,"[1029743, 6534178, 995242, 1082185, 890689, 883404, 844165, 1056509, 914190, 1132771, 903233, 1074271, 963971, 833025, 865456, 1100972, 934399, 9297403, 981760, 952317, 915349, 840361, 865705, 890610, 940947, 1082212, 1139525, 8020001, 840609, 9527290]"
2482,"[1106523, 1029743, 915621, 1092026, 999971, 923746, 1021116, 8090521, 983584, 1133018, 908531, 833025, 820122, 8090509, 8090537, 1038217, 1136257, 1024306, 1088835, 1085604, 840361, 882441, 989101, 1004906, 944139, 6463729, 1048440, 1053690, 962118, 1015247]"
2483,"[1082185, 849843, 995242, 946964, 980488, 6533936, 1070820, 1048727, 948832, 846241, 871279, 890127, 863449, 1135971, 915621, 961554, 1040346, 911470, 862349, 893802, 1039589, 951590, 1131625, 12525247, 877337, 1084138, 878996, 1080581, 894591, 873160]"
2484,"[899624, 1029743, 1106301, 6534178, 883404, 873964, 1082185, 962568, 923746, 995242, 927191, 976998, 845208, 878715, 849843, 900802, 910032, 1098066, 826249, 834117, 5591038, 1061220, 871514, 896613, 920971, 6551861, 1096036, 1108094, 13072850, 9483663]"
2485,"[995242, 951703, 5569471, 883404, 927191, 893501, 6534178, 13213108, 910032, 1074405, 978155, 977798, 907631, 1096036, 1134483, 5569230, 9655696, 879755, 896369, 840361, 957013, 835098, 897125, 1015048, 1078346, 1065593, 962671, 1046910, 6919483, 9487603]"
2486,"[883404, 1082185, 1029743, 1133018, 995242, 847344, 1022003, 5569230, 908531, 6534178, 1077555, 9245106, 836393, 5568378, 5569845, 897678, 1004906, 967762, 916122, 1068719, 870780, 1043590, 878996, 1124674, 846907, 822785, 7441498, 947798, 1127831, 904360]"
2488,"[6534178, 972665, 911017, 906838, 916122, 964327, 899580, 981760, 862349, 1119051, 933835, 1039672, 883916, 1058997, 1004585, 1011920, 5569230, 1133072, 953476, 834117, 1020770, 929668, 1070820, 824305, 8019681, 861272, 1093571, 1102959, 5569374, 919534]"
